date,firstname,lastname,flyinghours,numberofpassengers,ticketsold,seatsvacant,delaystatus,flightsource,flightdestination
2012-08-20,logan,freeman,6,133,54,79,delayed,bom,cok
2012-08-21,tamara,johnson,6,198,110,88,delayed,amd,del
2012-08-22,nicholas,hancock,6,215,103,112,delayed,bom,hyd
2012-08-23,kimberly,hamilton,7,300,83,217,delayed,hyd,cok
2012-08-24,kimberly,watts,9,276,232,44,delayed,bom,del
2012-08-25,rachel,webb,7,189,183,6,delayed,cok,trv
2012-08-26,jeremy,brown,7,197,112,85,on-time,amd,del
2012-08-27,david,wilson,4,192,164,28,delayed,del,maa
2012-08-28,melody,hernandez,4,228,202,26,on-time,hyd,maa
2012-08-29,jose,adams,7,128,93,35,delayed,ccu,maa
2012-08-30,daniel,underwood,9,107,77,30,on-time,ccu,cok
2012-08-31,aaron,stevens,8,172,38,134,delayed,amd,trv
2012-09-01,teresa,watson,6,89,83,6,on-time,ccu,bom
2012-09-02,william,christensen,9,257,245,12,on-time,maa,del
2012-09-03,david,taylor,6,51,48,3,delayed,cok,del
2012-09-04,jessica,cervantes,4,283,221,62,delayed,goi,maa
2012-09-05,justin,watkins,8,151,101,50,on-time,hyd,del
2012-09-06,jonathan,butler,9,208,121,87,delayed,trv,del
2012-09-07,charles,baker,6,235,231,4,on-time,del,amd
2012-09-08,jonathan,hickman,7,285,108,177,delayed,goi,hyd
2012-09-09,tara,hughes,7,236,69,167,on-time,amd,trv
2012-09-10,jonathan,walker,4,151,151,0,delayed,trv,blr
2012-09-11,juan,collins,6,69,57,12,delayed,bom,amd
2012-09-12,jermaine,dennis,6,59,55,4,on-time,blr,goi
2012-09-13,michelle,thomas,8,215,186,29,delayed,goi,trv
2012-09-14,valerie,wright,9,240,197,43,delayed,amd,trv
2012-09-15,gregory,tran,5,72,37,35,delayed,bom,goi
2012-09-16,raven,matthews,8,135,107,28,delayed,goi,blr
2012-09-17,andrew,tanner,5,103,60,43,delayed,blr,amd
2012-09-18,caitlin,thomas,7,174,157,17,delayed,maa,del
2012-09-19,sean,graham,9,231,84,147,on-time,amd,bom
2012-09-20,diamond,ellison,7,94,88,6,delayed,hyd,bom
2012-09-21,daniel,parker,5,121,52,69,on-time,cok,ccu
2012-09-22,ariana,brown,5,101,70,31,on-time,ccu,goi
2012-09-23,spencer,burnett,6,96,42,54,on-time,blr,del
2012-09-24,april,smith,8,114,53,61,delayed,cok,ccu
2012-09-25,allen,walker,7,116,44,72,on-time,goi,cok
2012-09-26,john,sims,4,208,187,21,on-time,blr,amd
2012-09-27,john,miller,4,300,198,102,delayed,maa,ccu
2012-09-28,victoria,johnson,9,256,30,226,on-time,maa,trv
2012-09-29,george,hamilton,7,176,87,89,on-time,hyd,blr
2012-09-30,lisa,lewis,7,103,88,15,on-time,cok,blr
2012-10-01,matthew,santos,5,183,55,128,on-time,bom,ccu
2012-10-02,melanie,edwards,8,88,35,53,delayed,maa,bom
2012-10-03,ashley,petersen,4,218,192,26,delayed,ccu,hyd
2012-10-04,todd,wood,4,77,31,46,on-time,maa,ccu
2012-10-05,rebecca,aguirre,6,292,52,240,delayed,hyd,cok
2012-10-06,philip,hunter,8,121,97,24,on-time,bom,ccu
2012-10-07,russell,clark,5,85,82,3,delayed,blr,hyd
2012-10-08,lauren,klein,5,282,38,244,on-time,ccu,trv
2012-10-09,darrell,lee,6,276,210,66,on-time,del,maa
2012-10-10,william,wells,5,199,56,143,delayed,cok,del
2012-10-11,scott,burke,8,299,210,89,on-time,goi,ccu
2012-10-12,robert,hamilton,7,208,73,135,delayed,ccu,bom
2012-10-13,andre,wells,7,258,219,39,delayed,blr,cok
2012-10-14,jesus,roach,9,63,63,0,delayed,trv,ccu
2012-10-15,theresa,allen,7,67,53,14,delayed,trv,ccu
2012-10-16,morgan,cardenas,4,286,259,27,on-time,hyd,trv
2012-10-17,james,gutierrez,8,251,227,24,delayed,goi,del
2012-10-18,sarah,campbell,5,163,101,62,on-time,ccu,trv
2012-10-19,kenneth,drake,4,74,44,30,delayed,cok,del
2012-10-20,stephanie,scott,9,114,103,11,on-time,amd,blr
2012-10-21,molly,lee,6,265,123,142,on-time,hyd,del
2012-10-22,heather,miller,7,269,154,115,delayed,del,amd
2012-10-23,miguel,saunders,5,285,212,73,on-time,goi,trv
2012-10-24,kenneth,williams,5,268,82,186,on-time,goi,bom
2012-10-25,robert,mendoza,9,81,79,2,delayed,goi,blr
2012-10-26,timothy,sanders,8,216,89,127,on-time,del,ccu
2012-10-27,andrew,sheppard,9,283,166,117,on-time,cok,goi
2012-10-28,jennifer,hayes,8,299,114,185,on-time,goi,cok
2012-10-29,kristin,clark,9,140,58,82,on-time,bom,amd
2012-10-30,kent,graham,7,247,105,142,delayed,maa,ccu
2012-10-31,jeffrey,powell,5,240,38,202,on-time,del,cok
2012-11-01,john,mccoy,7,156,117,39,on-time,del,cok
2012-11-02,kelly,grant,5,245,89,156,delayed,bom,blr
2012-11-03,kim,powers,9,160,53,107,delayed,trv,maa
2012-11-04,julia,lloyd,6,240,86,154,delayed,trv,ccu
2012-11-05,lisa,burgess,7,102,44,58,delayed,hyd,del
2012-11-06,rose,williams,5,174,156,18,delayed,cok,del
2012-11-07,john,taylor,5,174,84,90,delayed,amd,bom
2012-11-08,elizabeth,reynolds,8,198,65,133,delayed,del,maa
2012-11-09,allen,dixon,6,182,63,119,delayed,cok,blr
2012-11-10,rodney,mcdonald,4,150,53,97,on-time,cok,hyd
2012-11-11,kelly,allison,5,126,85,41,on-time,cok,ccu
2012-11-12,ashley,mccarthy,5,142,142,0,on-time,del,cok
2012-11-13,erika,gonzalez,6,263,64,199,delayed,maa,ccu
2012-11-14,lisa,taylor,7,256,142,114,delayed,blr,del
2012-11-15,carla,evans,7,90,88,2,delayed,trv,maa
2012-11-16,jeffrey,davis,7,190,184,6,delayed,ccu,amd
2012-11-17,laura,ward,9,299,194,105,delayed,goi,bom
2012-11-18,janet,baker,8,204,136,68,on-time,hyd,amd
2012-11-19,david,morris,7,133,120,13,on-time,goi,bom
2012-11-20,james,moore,9,164,97,67,on-time,blr,del
2012-11-21,seth,cunningham,6,116,37,79,on-time,bom,amd
2012-11-22,stephanie,williams,9,220,113,107,on-time,cok,hyd
2012-11-23,edwin,watkins,4,194,74,120,delayed,bom,cok
2012-11-24,daniel,thomas,9,177,110,67,delayed,del,bom
2012-11-25,stephen,skinner,4,107,62,45,delayed,hyd,del
2012-11-26,pamela,fuller,6,238,191,47,delayed,amd,goi
2012-11-27,tyler,robinson,4,196,48,148,on-time,hyd,cok
2012-11-28,brandon,ross,6,129,96,33,on-time,del,bom
2012-11-29,edward,gomez,4,60,58,2,on-time,del,bom
2012-11-30,ricardo,olsen,6,232,135,97,on-time,maa,hyd
2012-12-01,curtis,cantu,8,168,128,40,delayed,hyd,trv
2012-12-02,trevor,lee,7,139,51,88,on-time,amd,del
2012-12-03,jason,powell,6,279,171,108,delayed,hyd,cok
2012-12-04,andrew,rodgers,7,84,50,34,on-time,amd,del
2012-12-05,charles,hamilton,4,297,128,169,delayed,cok,maa
2012-12-06,christopher,miller,9,70,35,35,delayed,blr,bom
2012-12-07,anthony,rios,7,140,52,88,on-time,del,trv
2012-12-08,kevin,baker,9,80,53,27,on-time,trv,del
2012-12-09,courtney,nielsen,6,111,43,68,on-time,del,goi
2012-12-10,daniel,alexander,4,248,157,91,on-time,bom,cok
2012-12-11,christina,osborn,9,120,91,29,on-time,amd,ccu
2012-12-12,joshua,phillips,4,210,40,170,delayed,blr,hyd
2012-12-13,ricky,snyder,4,199,147,52,on-time,cok,del
2012-12-14,stephanie,howard,5,142,69,73,on-time,bom,cok
2012-12-15,collin,jones,8,115,67,48,on-time,amd,cok
2012-12-16,ronald,kim,6,143,127,16,delayed,hyd,maa
2012-12-17,michelle,heath,4,291,146,145,delayed,goi,bom
2012-12-18,carrie,stone,4,269,234,35,delayed,cok,blr
2012-12-19,thomas,smith,6,291,172,119,on-time,trv,blr
2012-12-20,crystal,butler,8,167,113,54,delayed,hyd,maa
2012-12-21,kimberly,tucker,8,282,265,17,on-time,del,bom
2012-12-22,angela,house,8,219,109,110,on-time,maa,trv
2012-12-23,chad,serrano,6,279,133,146,delayed,trv,blr
2012-12-24,randy,schultz,9,241,104,137,on-time,goi,del
2012-12-25,gina,ruiz,9,295,274,21,delayed,cok,amd
2012-12-26,robin,daugherty,9,213,202,11,on-time,amd,hyd
2012-12-27,nicole,bell,8,170,82,88,on-time,goi,del
2012-12-28,matthew,hudson,6,113,65,48,delayed,maa,bom
2012-12-29,andrew,parker,8,75,64,11,on-time,bom,cok
2012-12-30,erica,moore,5,266,167,99,on-time,hyd,goi
2012-12-31,brian,morris,7,256,147,109,on-time,amd,cok
2013-01-01,paul,peck,4,227,186,41,delayed,trv,bom
2013-01-02,amy,garner,8,98,76,22,delayed,amd,hyd
2013-01-03,alicia,martin,5,137,103,34,delayed,bom,goi
2013-01-04,jacob,garcia,7,271,178,93,on-time,del,trv
2013-01-05,michelle,gray,6,157,144,13,on-time,trv,bom
2013-01-06,sharon,johnson,4,210,125,85,on-time,ccu,cok
2013-01-07,michael,anderson,7,61,49,12,on-time,cok,goi
2013-01-08,sierra,harris,7,284,241,43,delayed,hyd,del
2013-01-09,mary,ward,6,256,145,111,on-time,del,ccu
2013-01-10,susan,peters,6,293,39,254,delayed,maa,amd
2013-01-11,theresa,wilson,6,115,109,6,on-time,del,trv
2013-01-12,david,kelly,6,167,112,55,delayed,maa,cok
2013-01-13,sharon,price,9,105,92,13,on-time,hyd,trv
2013-01-14,victoria,willis,6,141,73,68,on-time,cok,amd
2013-01-15,david,bell,9,154,56,98,delayed,maa,hyd
2013-01-16,brian,rowe,5,50,40,10,delayed,trv,maa
2013-01-17,francisco,gutierrez,5,249,32,217,on-time,blr,goi
2013-01-18,brittney,alvarez,9,170,63,107,delayed,cok,amd
2013-01-19,brittany,henderson,8,133,116,17,on-time,del,trv
2013-01-20,james,cordova,8,119,50,69,on-time,amd,del
2013-01-21,michael,jacobs,5,154,148,6,on-time,trv,goi
2013-01-22,michael,zimmerman,4,251,192,59,delayed,cok,amd
2013-01-23,benjamin,flores,9,274,108,166,on-time,goi,blr
2013-01-24,brian,green,9,281,227,54,on-time,ccu,amd
2013-01-25,brad,mcintosh,4,64,60,4,on-time,bom,cok
2013-01-26,james,brown,6,107,91,16,on-time,cok,trv
2013-01-27,julie,gibbs,6,85,47,38,on-time,bom,cok
2013-01-28,brent,harris,6,194,46,148,delayed,amd,ccu
2013-01-29,michael,floyd,9,159,115,44,delayed,cok,blr
2013-01-30,michele,mcintosh,6,205,75,130,on-time,del,blr
2013-01-31,tonya,wang,7,205,48,157,on-time,amd,goi
2013-02-01,jonathan,orozco,8,65,60,5,delayed,ccu,del
2013-02-02,james,ali,7,221,41,180,delayed,goi,bom
2013-02-03,robert,cantrell,5,105,69,36,delayed,blr,hyd
2013-02-04,robert,graham,7,126,59,67,delayed,amd,blr
2013-02-05,brittney,quinn,6,209,102,107,delayed,goi,del
2013-02-06,steven,johnson,4,228,127,101,on-time,trv,bom
2013-02-07,oscar,mendoza,4,215,207,8,delayed,trv,hyd
2013-02-08,jeffrey,morris,7,280,97,183,delayed,ccu,bom
2013-02-09,jeremy,gallegos,4,188,69,119,on-time,trv,bom
2013-02-10,lisa,gonzales,6,161,121,40,on-time,bom,blr
2013-02-11,eric,may,9,87,31,56,delayed,ccu,del
2013-02-12,vincent,hicks,6,204,128,76,on-time,amd,hyd
2013-02-13,gabriel,singh,5,105,103,2,on-time,ccu,trv
2013-02-14,audrey,sampson,9,103,91,12,on-time,hyd,blr
2013-02-15,alexandra,wood,8,178,106,72,on-time,ccu,goi
2013-02-16,kelly,zimmerman,9,172,91,81,on-time,goi,maa
2013-02-17,cynthia,calhoun,4,238,92,146,delayed,blr,goi
2013-02-18,shannon,campbell,7,252,64,188,delayed,cok,ccu
2013-02-19,kathryn,rogers,4,152,50,102,on-time,del,amd
2013-02-20,nicholas,cuevas,6,100,50,50,on-time,cok,blr
2013-02-21,nicole,moore,6,270,245,25,on-time,goi,ccu
2013-02-22,kristen,luna,9,169,66,103,on-time,goi,cok
2013-02-23,james,ho,9,174,91,83,on-time,trv,bom
2013-02-24,sarah,benton,5,268,164,104,on-time,cok,blr
2013-02-25,jonathan,may,8,174,152,22,on-time,cok,trv
2013-02-26,heidi,fox,7,285,72,213,delayed,hyd,del
2013-02-27,todd,miller,7,147,120,27,delayed,trv,amd
2013-02-28,dean,larson,8,295,225,70,on-time,blr,maa
2013-03-01,kaitlin,lopez,4,240,111,129,on-time,ccu,bom
2013-03-02,timothy,valdez,9,181,42,139,delayed,del,maa
2013-03-03,kim,campos,4,117,39,78,delayed,cok,bom
2013-03-04,thomas,wiggins,8,67,38,29,on-time,ccu,hyd
2013-03-05,william,schmidt,7,64,41,23,on-time,maa,goi
2013-03-06,albert,hogan,8,286,81,205,on-time,trv,amd
2013-03-07,grant,sexton,5,254,121,133,on-time,del,blr
2013-03-08,john,stephens,8,103,77,26,delayed,bom,blr
2013-03-09,erin,campbell,4,275,59,216,on-time,goi,hyd
2013-03-10,william,miller,6,151,86,65,delayed,bom,hyd
2013-03-11,gregory,cole,7,64,32,32,delayed,cok,hyd
2013-03-12,aimee,martinez,8,98,41,57,on-time,maa,cok
2013-03-13,katie,hill,4,255,157,98,delayed,del,ccu
2013-03-14,phillip,torres,4,230,209,21,on-time,ccu,goi
2013-03-15,patricia,montgomery,5,110,106,4,on-time,del,blr
2013-03-16,lisa,martinez,4,75,72,3,on-time,trv,blr
2013-03-17,wanda,goodwin,7,90,34,56,delayed,blr,maa
2013-03-18,diana,brown,4,50,43,7,delayed,ccu,trv
2013-03-19,shane,nguyen,7,135,64,71,on-time,amd,del
2013-03-20,jessica,liu,5,284,196,88,on-time,bom,maa
2013-03-21,kelsey,marshall,5,137,99,38,delayed,hyd,goi
2013-03-22,jessica,chan,4,66,65,1,delayed,del,maa
2013-03-23,robert,moore,6,63,35,28,on-time,ccu,bom
2013-03-24,joseph,sanchez,9,78,66,12,on-time,trv,amd
2013-03-25,craig,marshall,4,262,68,194,on-time,amd,ccu
2013-03-26,richard,white,9,270,100,170,on-time,cok,amd
2013-03-27,anna,gray,7,62,50,12,on-time,goi,maa
2013-03-28,jenna,williams,7,88,50,38,on-time,maa,del
2013-03-29,michael,perry,6,93,52,41,on-time,amd,hyd
2013-03-30,brian,bowman,4,149,105,44,on-time,goi,amd
2013-03-31,norman,curtis,4,249,216,33,on-time,maa,hyd
2013-04-01,cynthia,wilson,4,239,162,77,delayed,cok,goi
2013-04-02,corey,howe,4,253,59,194,on-time,goi,trv
2013-04-03,melissa,mccann,4,147,37,110,on-time,goi,del
2013-04-04,harold,scott,4,195,157,38,on-time,maa,goi
2013-04-05,sean,diaz,4,192,73,119,on-time,cok,trv
2013-04-06,emily,snyder,7,267,113,154,delayed,hyd,maa
2013-04-07,elizabeth,hanson,9,124,41,83,on-time,hyd,blr
2013-04-08,anthony,watson,8,299,163,136,delayed,amd,goi
2013-04-09,sandra,white,9,54,46,8,delayed,maa,del
2013-04-10,cynthia,garcia,4,134,134,0,delayed,ccu,goi
2013-04-11,michael,phillips,9,181,136,45,delayed,amd,trv
2013-04-12,lindsey,osborne,6,274,188,86,on-time,del,maa
2013-04-13,matthew,johnson,5,115,38,77,on-time,trv,goi
2013-04-14,michael,fleming,4,125,49,76,delayed,cok,amd
2013-04-15,kyle,bailey,9,187,50,137,on-time,del,bom
2013-04-16,lisa,brooks,7,186,49,137,on-time,ccu,cok
2013-04-17,brittany,foster,6,197,150,47,delayed,ccu,goi
2013-04-18,heather,anderson,7,155,124,31,delayed,del,amd
2013-04-19,pamela,meadows,6,81,59,22,delayed,maa,del
2013-04-20,madison,martin,4,253,156,97,on-time,del,blr
2013-04-21,daniel,martinez,9,262,252,10,on-time,maa,bom
2013-04-22,stacy,bush,9,240,167,73,delayed,del,goi
2013-04-23,melanie,berry,7,191,94,97,delayed,goi,hyd
2013-04-24,jimmy,delgado,6,142,88,54,on-time,bom,trv
2013-04-25,dana,scott,9,159,153,6,on-time,del,cok
2013-04-26,jeremy,mejia,7,174,63,111,delayed,trv,blr
2013-04-27,elizabeth,hunt,5,191,89,102,on-time,trv,bom
2013-04-28,stephanie,lam,6,102,31,71,delayed,bom,amd
2013-04-29,sara,jones,5,165,75,90,on-time,trv,cok
2013-04-30,victoria,robinson,8,106,55,51,on-time,cok,hyd
2013-05-01,rebecca,stein,9,63,63,0,delayed,blr,del
2013-05-02,david,lozano,6,201,179,22,on-time,hyd,goi
2013-05-03,tammy,brown,9,274,227,47,on-time,trv,goi
2013-05-04,ryan,aguilar,8,57,32,25,delayed,blr,amd
2013-05-05,holly,moore,7,254,63,191,delayed,goi,ccu
2013-05-06,janice,nguyen,7,74,30,44,delayed,blr,amd
2013-05-07,sean,miller,7,260,198,62,delayed,bom,cok
2013-05-08,christina,martinez,9,93,36,57,on-time,ccu,goi
2013-05-09,michael,russo,4,107,77,30,on-time,trv,maa
2013-05-10,stephanie,boyd,8,77,50,27,delayed,amd,goi
2013-05-11,taylor,adams,7,242,49,193,on-time,amd,blr
2013-05-12,lindsey,hamilton,8,153,142,11,on-time,goi,amd
2013-05-13,lisa,phillips,9,99,79,20,delayed,blr,amd
2013-05-14,mary,lloyd,5,270,126,144,on-time,ccu,blr
2013-05-15,kimberly,morales,4,208,67,141,delayed,maa,hyd
2013-05-16,jeremy,lynch,6,61,31,30,on-time,trv,hyd
2013-05-17,timothy,robinson,4,206,142,64,on-time,ccu,trv
2013-05-18,lance,thompson,7,283,54,229,delayed,hyd,bom
2013-05-19,abigail,jenkins,4,63,30,33,on-time,amd,maa
2013-05-20,carlos,moore,8,124,95,29,on-time,ccu,hyd
2013-05-21,amy,johnson,4,243,31,212,on-time,amd,del
2013-05-22,taylor,dennis,5,229,110,119,on-time,del,trv
2013-05-23,danielle,martin,8,228,190,38,on-time,del,cok
2013-05-24,ronald,edwards,6,194,92,102,on-time,maa,del
2013-05-25,felicia,roth,6,122,89,33,delayed,maa,trv
2013-05-26,savannah,ortiz,5,64,46,18,on-time,del,ccu
2013-05-27,patricia,nguyen,7,217,165,52,delayed,blr,goi
2013-05-28,amy,martinez,7,117,77,40,delayed,ccu,del
2013-05-29,brent,carrillo,9,291,54,237,on-time,del,blr
2013-05-30,caitlyn,arroyo,8,189,113,76,on-time,maa,hyd
2013-05-31,jay,davis,7,103,99,4,delayed,goi,hyd
2013-06-01,ashley,williams,5,174,108,66,delayed,amd,blr
2013-06-02,robert,washington,8,92,62,30,on-time,del,goi
2013-06-03,melissa,martinez,5,138,70,68,delayed,blr,del
2013-06-04,cameron,patterson,6,227,65,162,on-time,bom,amd
2013-06-05,joseph,kennedy,6,279,44,235,delayed,ccu,amd
2013-06-06,kelsey,ross,5,114,89,25,delayed,bom,goi
2013-06-07,catherine,roberts,8,180,151,29,on-time,del,amd
2013-06-08,thomas,rivas,4,103,45,58,on-time,bom,trv
2013-06-09,brian,hull,4,141,125,16,delayed,hyd,bom
2013-06-10,michelle,contreras,5,55,52,3,delayed,cok,hyd
2013-06-11,pamela,ward,9,286,51,235,on-time,maa,bom
2013-06-12,james,warren,6,159,84,75,delayed,blr,goi
2013-06-13,ray,vargas,7,229,189,40,delayed,amd,trv
2013-06-14,richard,griffin,8,278,264,14,on-time,cok,ccu
2013-06-15,diana,brennan,8,169,81,88,delayed,trv,blr
2013-06-16,aaron,byrd,9,144,52,92,delayed,trv,del
2013-06-17,david,brown,7,300,56,244,on-time,amd,ccu
2013-06-18,luis,little,7,257,41,216,on-time,bom,ccu
2013-06-19,amy,clark,6,262,238,24,delayed,ccu,goi
2013-06-20,jason,carr,5,206,106,100,delayed,blr,amd
2013-06-21,sharon,brown,8,258,47,211,delayed,amd,cok
2013-06-22,sean,rivera,8,123,54,69,on-time,hyd,ccu
2013-06-23,brandon,hurley,7,139,116,23,delayed,bom,maa
2013-06-24,dennis,turner,9,297,191,106,on-time,maa,cok
2013-06-25,amanda,jarvis,8,244,60,184,on-time,del,trv
2013-06-26,danny,wilson,8,131,43,88,on-time,amd,ccu
2013-06-27,christopher,conley,9,287,85,202,on-time,trv,goi
2013-06-28,brandon,roberts,8,172,135,37,delayed,ccu,del
2013-06-29,samuel,howard,5,100,31,69,on-time,blr,hyd
2013-06-30,zachary,white,5,258,86,172,delayed,bom,cok
2013-07-01,matthew,smith,4,246,67,179,on-time,del,ccu
2013-07-02,lisa,wright,7,54,38,16,delayed,del,maa
2013-07-03,phillip,simmons,5,248,243,5,on-time,amd,cok
2013-07-04,ryan,weiss,8,127,89,38,delayed,cok,blr
2013-07-05,richard,griffin,7,60,53,7,delayed,cok,maa
2013-07-06,matthew,austin,7,237,159,78,on-time,amd,ccu
2013-07-07,wendy,harrison,7,178,37,141,on-time,ccu,goi
2013-07-08,elizabeth,oliver,5,185,44,141,delayed,ccu,hyd
2013-07-09,gary,garcia,4,194,147,47,delayed,bom,trv
2013-07-10,jake,garcia,5,125,89,36,on-time,del,goi
2013-07-11,william,monroe,6,75,63,12,on-time,blr,bom
2013-07-12,jonathan,kerr,4,194,159,35,on-time,ccu,cok
2013-07-13,sarah,simmons,7,185,74,111,delayed,amd,trv
2013-07-14,michele,gomez,8,149,31,118,delayed,amd,cok
2013-07-15,john,navarro,8,224,164,60,delayed,blr,goi
2013-07-16,hannah,green,8,62,49,13,delayed,maa,blr
2013-07-17,dennis,sanchez,8,222,98,124,on-time,maa,trv
2013-07-18,eugene,flores,4,158,49,109,on-time,trv,blr
2013-07-19,kayla,rice,5,211,103,108,delayed,trv,cok
2013-07-20,patricia,miller,8,163,32,131,delayed,bom,del
2013-07-21,james,taylor,8,65,63,2,delayed,hyd,trv
2013-07-22,sarah,berry,9,51,49,2,on-time,hyd,maa
2013-07-23,timothy,vargas,8,166,41,125,on-time,goi,ccu
2013-07-24,donald,gomez,5,115,83,32,on-time,goi,amd
2013-07-25,timothy,herring,9,167,64,103,on-time,del,ccu
2013-07-26,tammy,mckee,4,105,38,67,delayed,amd,cok
2013-07-27,joseph,reed,9,236,136,100,on-time,del,amd
2013-07-28,mckenzie,mcdonald,9,205,177,28,on-time,hyd,ccu
2013-07-29,billy,rich,9,56,46,10,on-time,goi,del
2013-07-30,rebecca,morales,9,104,86,18,delayed,maa,ccu
2013-07-31,matthew,ortiz,7,77,38,39,on-time,goi,trv
2013-08-01,jessica,wong,7,55,39,16,delayed,maa,amd
2013-08-02,jennifer,mckenzie,7,188,55,133,delayed,cok,ccu
2013-08-03,crystal,barrett,9,69,48,21,delayed,bom,goi
2013-08-04,mary,gonzalez,9,136,79,57,delayed,hyd,goi
2013-08-05,mary,figueroa,8,204,100,104,on-time,ccu,hyd
2013-08-06,andrea,sloan,4,177,169,8,delayed,cok,ccu
2013-08-07,brian,dougherty,9,256,39,217,on-time,trv,cok
2013-08-08,michael,hall,7,161,64,97,delayed,goi,hyd
2013-08-09,joshua,hall,4,285,255,30,on-time,amd,hyd
2013-08-10,katie,esparza,4,245,59,186,on-time,cok,goi
2013-08-11,jerry,sharp,6,154,154,0,on-time,blr,bom
2013-08-12,colleen,foster,8,207,154,53,on-time,amd,maa
2013-08-13,jennifer,dunn,9,82,50,32,on-time,hyd,blr
2013-08-14,scott,anderson,6,135,101,34,on-time,amd,goi
2013-08-15,justin,ray,5,206,75,131,delayed,cok,blr
2013-08-16,jeffrey,kirk,5,233,137,96,on-time,trv,hyd
2013-08-17,frank,gray,4,160,36,124,delayed,maa,hyd
2013-08-18,clinton,taylor,4,108,96,12,delayed,cok,ccu
2013-08-19,rachel,edwards,8,154,115,39,delayed,ccu,blr
2013-08-20,sheila,schroeder,5,263,167,96,on-time,blr,ccu
2013-08-21,linda,stewart,6,215,94,121,on-time,goi,amd
2013-08-22,robert,paul,5,194,135,59,on-time,bom,del
2013-08-23,christopher,blake,5,142,81,61,on-time,cok,hyd
2013-08-24,jill,logan,9,191,43,148,on-time,ccu,goi
2013-08-25,tina,cunningham,9,287,70,217,on-time,trv,blr
2013-08-26,lisa,jarvis,7,87,60,27,delayed,maa,del
2013-08-27,jessica,jackson,9,152,34,118,delayed,bom,ccu
2013-08-28,crystal,walker,7,155,140,15,on-time,amd,del
2013-08-29,jacob,garza,8,254,141,113,delayed,hyd,del
2013-08-30,laura,schmidt,8,282,249,33,delayed,del,bom
2013-08-31,elizabeth,brown,8,77,57,20,on-time,maa,amd
2013-09-01,christopher,adams,6,136,69,67,delayed,del,bom
2013-09-02,bryan,miller,4,171,162,9,on-time,amd,blr
2013-09-03,daisy,madden,9,238,155,83,on-time,blr,del
2013-09-04,daniel,rodriguez,9,130,53,77,delayed,maa,trv
2013-09-05,brianna,acevedo,8,179,147,32,delayed,del,goi
2013-09-06,laura,dixon,5,90,36,54,on-time,amd,maa
2013-09-07,ronald,ward,7,195,57,138,delayed,cok,del
2013-09-08,james,howell,9,186,133,53,delayed,bom,goi
2013-09-09,jason,jones,4,104,62,42,delayed,blr,amd
2013-09-10,debra,jones,4,293,41,252,on-time,hyd,blr
2013-09-11,susan,watson,5,300,264,36,on-time,hyd,ccu
2013-09-12,todd,williams,6,263,177,86,on-time,amd,maa
2013-09-13,jeffery,salazar,5,284,140,144,on-time,del,amd
2013-09-14,james,edwards,5,122,93,29,on-time,hyd,bom
2013-09-15,dawn,smith,4,155,31,124,delayed,goi,maa
2013-09-16,timothy,martinez,9,196,120,76,delayed,goi,trv
2013-09-17,monica,crane,9,177,117,60,on-time,trv,goi
2013-09-18,jeremy,benton,7,286,192,94,delayed,del,maa
2013-09-19,craig,jackson,9,67,52,15,on-time,blr,trv
2013-09-20,john,hernandez,9,250,245,5,delayed,ccu,del
2013-09-21,jason,harris,4,152,148,4,on-time,ccu,del
